,folderName,precisionDetection,recallDetection,fscoreDetection,fireRate,precisionRepair,recallRepair,fscoreRepair,time,tpDetection,fpDetection,fnDetection,tnDetection,tpRepair,fpRepair,fnRepair,tnRepair
0,2.10_Budget_Presentation_Award_(summary),0.8888888888888888,0.8888888888888888,0.8888888888888888,0.09375,0.0,0.0,0.0,0.2050786018371582,8.0,1.0,1.0,86.0,0.0,9.0,9.0,78.0
1,3.09_Census_ACS_Post_Secondary_Education_(detail),1.0,0.8536585365853658,0.9210526315789475,0.07769145394006659,0.0,0.0,0.0,0.6906871795654297,70.0,0.0,12.0,819.0,0.0,70.0,82.0,749.0
2,305b_Assessed_2008_Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,305b_Assessed_2008_Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,305b_Assessed_Lake_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,305b_Assessed_Lake_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Access_Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adult-smoking-prevalence,0.8032786885245902,0.8305084745762712,0.8166666666666667,0.0941358024691358,0.0,0.0,0.0,0.2830648422241211,49.0,12.0,10.0,577.0,0.0,61.0,59.0,528.0
8,AH_Provisional_Diabetes_Death_Counts_for_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Allegheny_County_Tobacco_Vendors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,BLM_AZ_Travel_Management_Plans_(Polygon),0.5348837209302325,0.34328358208955223,0.41818181818181815,0.06666666666666667,0.0,0.0,0.0,0.4574882984161377,22.999999999999996,20.000000000000004,44.0,558.0,0.0,43.0,67.0,535.0
11,BLM_AZ_Wild_and_Scenic_River_(Line),0.74,0.7551020408163265,0.7474747474747474,0.10989010989010989,0.0,0.0,0.0,0.6414163112640381,37.0,13.0,12.0,393.0,0.0,50.0,49.0,356.0
12,BLM_CA_Wilderness_Study_Areas,0.9154929577464789,0.5371900826446281,0.6770833333333334,0.06846673095467695,0.0,0.0,0.0,0.8360421657562256,65.0,6.0,56.0,910.0,0.0,71.0,121.0,845.0
13,BLM_Colorado_NLCS_Wild_and_Scenic_Rivers_(Suitable_or_Eligible),1.0,0.18285714285714286,0.30917874396135264,0.032454361054766734,0.0,0.0,0.0,0.19800043106079102,32.0,0.0,143.0,811.0,0.0,32.0,175.0,779.0
14,BLM_Idaho_Land_Use_Planning_Poly,0.8208955223880597,0.7142857142857143,0.7638888888888888,0.14439655172413793,0.0,0.0,0.0,0.8299360275268555,55.0,12.0,22.0,375.0,0.0,67.0,77.0,320.0
15,BLM_Natl_ROW_Gateway_West_TLine_Line,0.8333333333333334,1.0,0.9090909090909091,0.09523809523809523,0.0,0.0,0.0,0.225081205368042,10.0,2.0,0.0,114.0,0.0,12.0,10.0,104.0
16,BLM_Natl_WesternUS_GRSG_ROD_Habitat_Mgmt_Areas_February_2020,1.0,0.16666666666666666,0.2857142857142857,0.008547008547008548,0.0,0.0,0.0,0.05800175666809082,2.0,0.0,10.0,222.0,0.0,2.0,12.0,220.0
17,BLM_NV_Land_Use_Planning_Area_Existing_Polygons,0.5869565217391305,0.7297297297297297,0.6506024096385542,0.12266666666666666,0.0,0.0,0.0,0.5611000061035156,27.000000000000004,18.999999999999996,9.999999999999996,319.0,0.0,46.0,37.0,292.0
18,BLM_OR_Administrative_Unit_Office_Point_Hub,0.8780487804878049,0.5538461538461539,0.6792452830188679,0.09151785714285714,0.0,0.0,0.0,1.0270469188690186,36.0,5.0,29.0,378.0,0.0,41.0,65.0,342.0
19,BLM_OR_Other_National_Designation_Polygon_Hub,0.7021276595744681,0.7674418604651163,0.7333333333333334,0.13823529411764707,0.0,0.0,0.0,0.6564974784851074,33.0,14.0,10.0,283.0,0.0,47.0,43.0,250.0
20,BLM_OR_SEORMP_FEIS_Lands_with_Wilderness_Characteristics_Polygon_Hub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,BLM_UT_Congressionally_Designated_Recreation_Areas_(Polygon),1.0,0.37037037037037035,0.5405405405405406,0.04807692307692308,0.0,0.0,0.0,0.10400032997131348,10.0,0.0,17.0,181.0,0.0,10.0,27.0,171.0
22,BLM_UT_National_Scenic_and_Historic_Trails_(Arc),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,cdph_ssi_nosurgfac_odp_2019,0.775,0.62,0.6888888888888889,0.08080808080808081,0.0,0.0,0.0,0.6071944236755371,31.0,9.0,19.0,436.0,0.0,40.0,50.0,405.0
24,Census_Tract_Boundary,1.0,0.7391304347826086,0.85,0.025757575757575757,0.0,0.0,0.0,0.744041919708252,17.0,0.0,6.0,637.0,0.0,17.0,23.0,620.0
